seller_id,seller_zip_code_prefix,seller_city,seller_state,total_orders,total_revenue,avg_item_price,avg_rating,seller_tier,on_time_deliveries,on_time_delivery_rate
768de2a4fc06aacecb9a586ccc30746a,70645,brasilia,DF,14,475.6,33.97142857142857,4.428571428571429,Bronze,13,92.86
a81466620e46a6970b22ef40379fdfc9,88730,sao ludgero,SC,2,321.8,160.9,5.0,Bronze,2,100.0
5c030029b5916fed0986310385ec9009,88075,sao jose,SC,10,4164.4,416.44,4.9,Bronze,10,100.0
c0f783394e37cd9c9d7f5f81141450fa,13416,piracicaba,SP,6,249.4,41.56666666666666,3.6,Bronze,6,100.0
8444e55c1f13cd5c179851e5ca5ebd00,37584,congonhal,MG,109,22873.21,209.8459633027523,3.073394495412844,Silver,91,83.49
41ab63a91b8b264e8c8780368bf1dd5b,31555,belo horizonte,MG,13,2571.95,197.84230769230768,4.230769230769231,Bronze,13,100.0
8759e7aedd644f487315e5860962f162,9251,santo andre,SP,3,627.0,209.0,3.6666666666666665,Bronze,2,66.67
e546117ed9cafbc40239c0c78635c584,4705,sao paulo,SP,2,456.0,228.0,4.5,Bronze,2,100.0
d71d863e5ef30d94e440c11be17dcd8f,6144,osasco,SP,36,11900.9,330.5805555555555,3.242424242424242,Silver,27,75.0
0c7533c71df861ec58ad7ff999ed0e8d,13270,valinhos,SP,73,2989.3,40.94931506849315,4.082191780821918,Bronze,70,95.89
ef990a83bbea832f36ebe81376335aa8,89214,joinville,SC,44,4642.59,105.5134090909091,3.659090909090909,Bronze,35,79.55
41e0fa5761c886a630994a55c12087e7,11446,guaruja,SP,5,423.6,84.72,5.0,Bronze,5,100.0
0747d5bb69f0586cc869d8af4c50f93e,28990,saquarema,RJ,15,346.6,23.106666666666666,3.466666666666667,Bronze,12,80.0
c89cf7c468a48af70aada384e722f9e2,25730,petropolis,RJ,14,745.0,53.21428571428572,4.0,Bronze,13,92.86
13c2ed7698b3ca92dad49e849219da59,84010,ponta grossa,PR,9,498.61,55.40111111111111,4.444444444444445,Bronze,9,100.0
02ecc2a19303f05e59ce133fd923fff7,9121,santo andre,SP,24,5264.19,219.34125,4.541666666666667,Silver,24,100.0
c013e57c075a06e5b5c48ee03c525719,13568,sao carlos,SP,45,1971.55,43.81222222222222,4.155555555555556,Bronze,42,93.33
55f7a3319d80f7fdf078b8f03e6725fe,6056,osasco,SP,22,3013.78,136.99,3.772727272727273,Bronze,21,95.45
2d50d6282f8aa2257819a77bfaa0efe0,14940,ibitinga,SP,45,3353.48,74.52177777777777,3.644444444444445,Bronze,39,86.67
b90e891671cffd9557f33a97dc523645,83010,sao jose dos pinhais,PR,39,4449.0,114.07692307692308,4.128205128205129,Bronze,39,100.0
a416b6a846a11724393025641d4edd5e,3702,sao paulo,SP,181,25670.72,141.827182320442,4.1602209944751385,Gold,157,86.74
7e93a43ef30c4f03f38b393420bc753a,6429,barueri,SP,340,176431.87,518.9172647058823,4.206489675516224,Platinum,307,90.29
ef506c96320abeedfb894c34db06f478,3569,sao paulo,SP,340,9771.43,28.7395,3.9017857142857135,Silver,305,89.71
a13aaf2d2886ab9fb30fb9a920160b8f,89207,joinville,SC,4,1011.52,252.88,4.5,Bronze,3,75.0
7299e27ed73d2ad986de7f7c77d919fa,38440,araguari,MG,361,34725.43,96.1923268698061,4.421052631578948,Gold,343,95.01
8a9260f2b0340411d6d2a56bcf4f7378,32180,contagem,MG,9,1256.0,139.55555555555554,4.777777777777778,Bronze,9,100.0
b2479f944e1b90cf8a5de1bbfde284d6,14940,ibitinga,SP,131,4752.51,36.27870229007634,3.315384615384616,Bronze,114,87.02
7722b1df1b0e383e000397b2c11e3e19,9715,sao bernardo do campo,SP,145,7094.09,48.92475862068966,4.222222222222222,Silver,140,96.55
411f3b52d857390502ee4e4d5ceabc2d,9400,ribeirao pires,SP,30,1804.01,60.13366666666666,4.25925925925926,Bronze,28,93.33
bba3293d6f5d5af2f415e004e8b93ae3,4726,sao paulo,SP,17,11702.1,688.3588235294118,4.294117647058823,Silver,16,94.12
4e7c18b98d84e05cbae3ff0ff03846c2,14882,jaboticabal,SP,89,9177.9,103.12247191011237,4.136363636363637,Silver,85,95.51
b56906f7fd1696e043f1bcce164c487b,19830,echapora,SP,42,2148.49,51.1545238095238,3.952380952380953,Bronze,40,95.24
d650b663c3b5f6fb392b6326366efa9a,6713,cotia,SP,60,19242.9,320.71500000000003,4.2,Silver,54,90.0
669ae81880e08f269a64487cfb287169,89160,rio do sul,SC,186,13248.87,71.23048387096775,4.135135135135135,Silver,178,95.7
c2d70ce2c5d0a2eb75e78668236e6dc8,4275,sao paulo,SP,15,2470.9,164.72666666666666,4.666666666666667,Bronze,15,100.0
abe42c5d03695b4257b5c6cbf4e6784e,21235,rio de janeiro,RJ,50,17159.0,343.18,3.918367346938776,Silver,41,82.0
1996942dc085d7773ba77a529b163cd0,14850,pradopolis,SP,10,2943.51,294.351,3.9,Bronze,9,90.0
7cf4ea70955b00d6b3c22542598e2715,1125,sao paulo,SP,1,189.9,189.9,5.0,Bronze,1,100.0
63ffcb71394dd8ea3872ed9ffda17c74,24813,itaborai,RJ,17,399.0,23.47058823529412,3.176470588235294,Bronze,16,94.12
83353a83fd769dfafa4f21a72b15e3e5,5786,sao paulo,SP,5,579.5,115.9,3.8,Bronze,4,80.0
cda598c48d7c614bc1cad7d8ff6f0010,15137,mirassol,SP,18,1118.6,62.14444444444445,3.9444444444444446,Bronze,18,100.0
d4910f1cdcfdabd48d6b316e395d4a23,9190,santo andre,SP,12,1146.88,95.57333333333334,4.916666666666667,Bronze,12,100.0
709e16e2b25c7474d980076c6bfc4806,16200,birigui,SP,80,5151.9,64.39874999999999,4.525,Silver,78,97.5
9dc79dd988ac42f4d56c340d7048420a,3569,sao paulo,SP,4,749.6,187.4,4.75,Bronze,4,100.0
276677b5d08786d5dce7c2149dcce48b,31730,belo horizonte,MG,47,3522.0,74.93617021276596,3.808510638297872,Bronze,43,91.49
9c4d31c7e46ab03a43fc06e3142afd4e,20785,rio de janeiro,RJ,2,1218.9,609.45,4.5,Bronze,2,100.0
512d298ac2a96d1931b6bd30aa21f61d,20060,rio de janeiro,RJ,12,7401.94,616.8283333333333,4.25,Silver,12,100.0
99cd94252748d2bdde08e17858233602,12401,sao paulo,SP,2,159.8,79.9,4.5,Bronze,2,100.0
698624c6632eeba1774924dbea24c700,1425,sao paulo,SP,1,19.9,19.9,5.0,Bronze,1,100.0
8bb48dc19fccaa8613b6229bf7f452a2,19803,assis,SP,95,4190.72,44.11284210526316,4.336842105263158,Bronze,93,97.89
ad87df7699e83b8a91822a4a0b765c3a,13820,jaguariuna,SP,7,349.9,49.98571428571428,3.7142857142857135,Bronze,6,85.71
d6b664fa0667064c6d76394e7848d790,14801,araraquara,SP,6,6080.0,1013.3333333333334,4.833333333333333,Silver,6,100.0
eb72802c83dc7547529c9546d1a9b8ef,13504,rio claro,SP,8,1063.92,132.99,4.625,Bronze,8,100.0
3f9be91358837bff69df67edfa3e42e8,86039,londrina,PR,7,569.7,81.38571428571429,4.428571428571429,Bronze,7,100.0
1d4587203296c8f4ad134dc286fa6db0,5101,sao paulo,SP,43,2323.3,54.03023255813954,4.3023255813953485,Bronze,40,93.02
791cfcfe22fe4a771ece27f90017da92,14010,ribeirao preto,SP,2,596.26,298.13,1.5,Bronze,0,0.0
0c8380b62e38e8a1e6adbeba7eb9688c,37410,tres coracoes,MG,220,17348.79,78.85813636363636,4.032110091743119,Silver,208,94.55
37be5a7c751166fbc5f8ccba4119e043,4248,sao paulo,SP,281,55350.55,196.9770462633452,4.317689530685921,Gold,271,96.44
e24d3429d294b2eb200b064ebb035879,3514,sao paulo,SP,22,1878.58,85.39,4.136363636363637,Bronze,21,95.45
44073f8b7e41514de3b7815dd0237f4f,71070,brasilia,DF,153,18729.64,122.4159477124183,3.756578947368421,Silver,144,94.12
9d39404483343dd55c7ae254494d8388,1044,sao paulo,SP,10,293.2,29.32,3.5,Bronze,9,90.0
f9eda05b67bef472deaddbba84aca289,88870,orleans,SC,1,185.0,185.0,1.0,Bronze,0,0.0
0692610d8abe24f287e9fae90ea0bbee,2310,sao paulo,SP,4,173.99,43.4975,4.0,Bronze,3,75.0
7b07b3c7487f0ea825fc6df75abd658b,2016,sao paulo,SP,98,9731.85,99.3045918367347,4.336734693877551,Silver,92,93.88
99002261c568a84cce14d43fcffb43ea,78095,cuiaba,MT,36,4088.0,113.55555555555556,3.7222222222222223,Bronze,34,94.44
784ba75dd9d20200c4caed3d7a77141a,1040,sao paulo,SP,24,8295.13,345.63041666666663,3.6041666666666665,Silver,20,83.33
099095b050cfe8eb1ddff5317587e96e,3322,sao paulo,SP,20,5193.83,259.6915,2.95,Silver,16,80.0
0ad80de75c811326389cfb1daba7d45e,20261,rio de janeiro,RJ,6,1449.4,241.56666666666663,5.0,Bronze,6,100.0
b9a03475e6447e631b6799ec8274800f,85830,formosa do oeste,PR,11,1349.1,122.64545454545454,4.2727272727272725,Bronze,11,100.0
ba6b4a237f92479743cf0ca06b67a9ac,23550,rio de janeiro,RJ,8,801.89,100.23625,4.25,Bronze,7,87.5
ea00f977a203ff88adf7057cb7806998,11085,santos,SP,19,389.72,20.51157894736842,4.105263157894737,Bronze,17,89.47
82e0a475a88cc9595229d8029273f045,3417,sao paulo,SP,80,10930.02,136.62525,3.35,Silver,74,92.5
ed4acab38528488b65a9a9c603ff024a,8260,sao paulo,SP,40,12759.45,318.98625000000004,3.725,Silver,39,97.5
f0837c8d71434931d9e38e7b79234797,95995,arvorezinha,RS,23,3446.9,149.86521739130436,4.608695652173913,Bronze,22,95.65
ebef8d8c92b4fd3226e5d407bbff21ac,14020,ribeirao preto,SP,3,253.7,84.56666666666668,2.6666666666666665,Bronze,2,66.67
d73cbd89533ce8b041a9190241453ac8,36525,guiricema,MG,4,368.6,92.15,3.5,Bronze,3,75.0
70c0fda4c313d87115644d39e62eec60,55004,caruaru,PE,1,25.99,25.99,5.0,Bronze,1,100.0
26e13b6ff5b641b329e5524241ee2c93,14401,franca,SP,4,119.7,29.925,4.0,Bronze,4,100.0
0ade5cc4a305ed7093a23f68ca47519c,81030,curitiba,PR,2,158.88,79.44,5.0,Bronze,2,100.0
b18dc380845b24038cfc48006478f099,9951,diadema,SP,54,8353.3,154.69074074074072,3.924528301886793,Silver,43,79.63
f22a247b79dd22ecd91dc8e3b2a1b07c,8573,itaquaquecetuba,SP,8,439.94,54.9925,4.0,Bronze,6,75.0
889009a0ed0bb52c87819941192931b8,18682,lencois paulista,SP,1,89.9,89.9,4.0,Bronze,1,100.0
ffc470761de7d0232558ba5e786e57b7,7091,guarulhos,SP,31,1649.01,53.19387096774194,4.3,Bronze,28,90.32
4c498c7345e89aebad651544829beca0,6341,carapicuiba,SP,48,4819.76,100.41166666666668,4.291666666666667,Bronze,42,87.5
01bcc9d254a0143f0ce9791b960b2a47,76400,uruacu,GO,11,1521.21,138.29181818181817,4.4,Bronze,10,90.91
a513150f33f99a06569e9cd5c4bb889b,1545,sao paulo,SP,2,677.0,338.5,4.5,Bronze,2,100.0
02f5837340d7eb4f653d676c7256523a,80620,curitiba,PR,30,3883.05,129.435,4.833333333333333,Bronze,29,96.67
7b98de631987e26dd6d803490c43a13c,87900,loanda,PR,8,634.2,79.275,4.625,Bronze,8,100.0
f12ff17ad8bbf01ec5c33b17e506649b,3186,sao paulo,SP,29,6241.0,215.20689655172413,3.827586206896552,Silver,25,86.21
a64e44665225d19dfc0277eeeaaccc57,19400,sao paulo,SP,6,335.0,55.833333333333336,5.0,Bronze,6,100.0
6a8a889bde935bafa76d7848782dfaf9,2839,sao paulo,SP,30,860.8199999999999,28.694,3.933333333333333,Bronze,28,93.33
c8e135e7b21ecbc36c1153a29d2f5a06,1411,sao paulo,SP,7,1165.5,166.5,4.857142857142857,Bronze,7,100.0
229c3efbfb0ea2058de4ccdfbc3d784a,30190,belo horizonte,MG,148,15744.0,106.37837837837836,3.643835616438356,Silver,142,95.95
95ec4458365c4d11f452ccf538377619,13481,limeira,SP,31,1866.76,60.21806451612903,4.266666666666667,Bronze,30,96.77
6ec1a01e866584bb679eb9b098345919,11040,santos,SP,32,4248.91,132.7784375,4.133333333333334,Bronze,24,75.0
f6122bc84774df1b372bdb3bb88ddb9f,6436,barueri,SP,3,4799.87,1599.9566666666667,3.6666666666666665,Bronze,2,66.67
fa40cc5b934574b62717c68f3d678b6d,2310,sao paulo,SP,340,16055.87,47.22314705882353,4.437869822485207,Silver,320,94.12
a63bfbaa882c8f4542891b4e2246cc7f,24355,niteroi,RJ,7,6772.0,967.4285714285714,4.428571428571429,Silver,6,85.71
270d3ef21830ad0ecf3a6c53d08a533a,6380,carapicuiba,SP,18,509.0,28.27777777777778,2.2222222222222223,Bronze,17,94.44
89c127985a8b130cfa45c1d36764017a,6016,osasco,SP,7,1419.5700000000002,202.7957142857143,3.0,Bronze,6,85.71
8b2492b7ff4468839593fafeed55bad9,24451,sao goncalo,RJ,45,3660.08,81.3351111111111,3.888888888888889,Bronze,40,88.89
1e9d5a33694bddb76316fd1f54734d20,78820,jaciara,MT,2,318.0,159.0,4.5,Bronze,2,100.0
aaed1309374718fdd995ee4c58c9dfcd,89120,timbo,SC,112,9376.95,83.72276785714287,4.053571428571429,Silver,108,96.43
d1c7fa84e48cfa21a0e595167c1c500e,99730,jacutinga,RS,12,1156.03,96.33583333333333,4.333333333333333,Bronze,12,100.0
e88165a185134e13fdfc85d4fa654db8,8517,ferraz de  vasconcelos,SP,2,108.0,54.0,3.0,Bronze,1,50.0
9e6229250fedbe05838fef417b74e7fb,16800,mirandopolis,SP,78,13132.2,168.36153846153846,3.897435897435898,Silver,75,96.15
5abb8ea023c77787f2c15da891c8d384,89228,joinville,SC,13,2241.0,172.3846153846154,3.923076923076923,Bronze,10,76.92
817245bcc3badd82bbd222e0366951a6,17056,bauru,SP,45,5580.5,124.0111111111111,4.073170731707317,Silver,43,95.56
caa9bc43a9fe8cf9c564ddd8a03cc4a6,12308,jacarei,SP,14,803.87,57.419285714285714,4.6923076923076925,Bronze,14,100.0
615005a3ef192c00c6f0e977cee3d2bc,13304,itu,SP,11,286.5,26.045454545454547,3.909090909090909,Bronze,10,90.91
1284de4ae8aa26997e748c851557cf0e,85301,laranjeiras do sul,SP,3,1459.97,486.6566666666667,2.6666666666666665,Bronze,3,100.0
5fd924b4836098a5be0ecf81ba054ce0,3554,sao paulo,SP,8,1148.8,143.6,4.0,Bronze,8,100.0
7178f9f4dd81dcef02f62acdf8151e01,89560,videira,SC,216,37070.4,171.62222222222223,4.032558139534884,Gold,208,96.3
3f995f07c49d0d55a99d5c54957f7d81,6853,itapecerica da serra,SP,43,3955.7,91.99302325581397,4.209302325581396,Bronze,42,97.67
a6bd7d1ccdac48c6b33b28596b7eb122,58280,mamanguape,PB,16,14368.61,898.038125,3.333333333333333,Silver,14,87.5
6650fcccd8cd2f7e55ffa524f30c4c59,8490,sao paulo,SP,3,529.7,176.5666666666667,2.6666666666666665,Bronze,2,66.67
3db66a856d18a9cba7c9241fc5221c50,35430,ponte nova,MG,97,9478.3,97.71443298969074,4.185567010309279,Silver,87,89.69
b4a476fbd28de64b1e347abf9089366a,6653,itapevi,SP,38,5724.04,150.63263157894735,3.756756756756757,Silver,33,86.84
39c763cca83e654764b7a4a650fb9b7c,74563,goiania,GO,11,761.0,69.18181818181819,3.8181818181818175,Bronze,9,81.82
14a08204d03bb6b6bde8029f801ae0eb,1026,sao paulo,SP,38,2185.4,57.51052631578948,3.8157894736842106,Bronze,38,100.0
739c7d7be81f63812dea0d1b1451c651,58400,campina grande,PB,2,77.5,38.75,4.0,Bronze,2,100.0
657969cca82e884d272385ec0ef06edd,93608,estancia velha,RS,3,139.70000000000002,46.56666666666667,4.666666666666667,Bronze,3,100.0
455befea1bb853c75ccbca94cff26e5c,27525,resende,RJ,1,19.99,19.99,3.0,Bronze,1,100.0
800214c63934acd05d47e84214db8ba8,89251,jaragua do sul,SC,4,259.6,64.9,5.0,Bronze,3,75.0
e45edf75f568ed2f93f78d060e246e25,22790,rio de janeiro,RJ,7,164.29999999999998,23.471428571428568,4.142857142857143,Bronze,7,100.0
3d621842b2ed28e2b474132480edac3c,8041,sao paulo,SP,10,928.91,92.891,3.9,Bronze,8,80.0
c0aff2da32c17759d30b22fb0af6649d,88032,florianopolis,SC,5,188.8,37.760000000000005,3.8,Bronze,5,100.0
a17f621c590ea0fab3d5d883e1630ec6,18055,sorocaba,SP,80,2778.58,34.73225,4.092105263157895,Bronze,74,92.5
4deebb3199eeafb282ae33229144f94b,2112,sao paulo,SP,5,779.7,155.94,3.4,Bronze,3,60.0
eec3469d83e142f9a104886655338c37,17030,bauru,SP,4,185.7,46.425,4.5,Bronze,4,100.0
55bb6fe5bebe5012e2d7d9928e1128ff,17052,bauru,SP,16,1816.55,113.534375,3.5625,Bronze,13,81.25
d180e07dc1e58c31c3f0cd599dc4d945,30620,belo horizonte,MG,1,58.8,58.8,3.0,Bronze,1,100.0
d6b1ce66b035a475f00c017792ff9769,13327,salto,SP,108,12277.4,113.67962962962964,4.165048543689321,Silver,101,93.52
c3aad7dc65449ae90a5e9c3c6c1e78e0,15350,auriflama/sp,SP,6,510.0,85.0,4.666666666666667,Bronze,6,100.0
f5fea3ffed6c2e889bab72705557c63a,21240,rio de janeiro,RJ,3,1059.9,353.3,3.6666666666666665,Bronze,0,0.0
ececbfcff9804a2d6b40f589df8eef2b,14407,franca,SP,104,6792.4,65.31153846153846,4.115384615384615,Silver,94,90.38
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,578,113628.97,196.58991349480968,4.001742160278746,Platinum,507,87.72
1b4c3a6f53068f0b6944d2d005c9fc89,88730,sao ludgero,SC,117,14760.3,126.15641025641028,4.103448275862069,Silver,110,94.02
b92e3c8f9738272ff7c59e111e108d7c,36502,uba,MG,70,8231.09,117.587,4.057142857142857,Silver,68,97.14
b8555308bfdb4ca1ed54325a58da9a97,9751,sao bernardo do campo,SP,28,3047.2000000000003,108.82857142857144,4.071428571428571,Bronze,26,92.86
71593c7413973a1e160057b80d4958f6,3407,sao paulo / sao paulo,SP,5,299.5,59.9,3.4,Bronze,5,100.0
1dc2de47ee26a0a5b12dc14fd6dc0dea,14940,ibitinga,SP,27,1670.3,61.86296296296296,4.518518518518518,Bronze,26,96.3
a4bd6e9adf39b63f43dc545d3ca1f53d,21020,rio de janeiro,RJ,5,1848.59,369.718,4.6,Bronze,5,100.0
fa8d335d68129e464e60c1826a683e96,95660,tres coroas,RS,1,139.9,139.9,4.0,Bronze,1,100.0
f12d3c2a14729ae461b920c11fe20fdc,9080,santo andre,SP,11,364.45,33.13181818181818,4.2727272727272725,Bronze,11,100.0
4917cee8d902e13428c3ec4b1ca6f315,89031,blumenau,SC,33,5421.9,164.29999999999998,4.15625,Silver,30,90.91
741f8c587cb4248ebc5b779a0e8e0e51,9110,santo andre,SP,5,89.95,17.990000000000002,4.0,Bronze,4,80.0
4bcec44888b30ba9001234c534716d3f,9230,santo andre,SP,5,146.0,29.2,4.6,Bronze,5,100.0
dff87e4de60c9736ce8df835951b09bc,3172,sao paulo,SP,2,998.0,499.0,2.5,Bronze,0,0.0
ac1ed5fc15901fbc92920361eb4ab350,3334,sao paulo,SP,1,110.25,110.25,1.0,Bronze,0,0.0
f9903dd0f812c7e771fcad47b6fff231,89070,blumenau,SC,15,1684.85,112.32333333333334,2.933333333333333,Bronze,15,100.0
5011f0d93373a4c5753adf58ca77af8d,11013,santos,SP,22,1009.42,45.88272727272727,3.5454545454545454,Bronze,17,77.27
50c9975695009e5e6473912e83a6d1da,35530,claudio,MG,68,3964.4,58.3,3.985074626865672,Bronze,61,89.71
7aa4334be125fcdd2ba64b3180029f14,18500,laranjal paulista,SP,240,16234.81,67.64504166666667,4.054621848739496,Silver,209,87.08
b14db04aa7881970e83ffa9426897925,18048,sorocaba,SP,111,5898.6,53.14054054054054,3.764705882352941,Silver,96,86.49
fac1a9017ade7bdc94058fc1c969f355,1126,sao paulo,SP,10,2010.84,201.084,4.7,Bronze,10,100.0
31ae0774c17fabd06ff707cc5bde005f,13478,americana,SP,11,6719.85,610.8954545454545,4.0,Silver,10,90.91
cc1f04647be106ba74e62b21f358af25,2739,sao paulo,SP,1,11.9,11.9,1.0,Bronze,1,100.0
1099a00e0ee3a50935e6c2447ca090c5,20921,rio de janeiro,RJ,3,849.6999999999999,283.2333333333333,3.6666666666666665,Bronze,2,66.67
3d700782d7818f2c1e0d7a9e9d75fc00,86170,sertanopolis,SP,3,149.7,49.9,3.6666666666666665,Bronze,2,66.67
a3e9a2c700480d9bb01fba070ba80a0e,14940,ibitinga,SP,144,13440.8,93.33888888888887,4.02112676056338,Silver,131,90.97
80f2cf9abf6b5a0e5c612b5eea6646e6,15046,sao jose do rio preto,SP,7,766.08,109.44,4.428571428571429,Bronze,5,71.43
516e7738bd8f735ac19a010ee5450d8d,22230,rio de janeiro,RJ,84,6643.09,79.08440476190476,4.547619047619048,Silver,80,95.24
4fe2f67634d00c021aa01f96b6f2d68e,87035,maringa,PR,2,86.8,43.4,5.0,Bronze,2,100.0
9f505651f4a6abe901a56cdc21508025,4102,sao paulo,SP,430,26361.82,61.306558139534886,4.28169014084507,Gold,410,95.35
7142540dd4c91e2237acb7e911c4eba2,16301,penapolis,SP,331,37373.56,112.91105740181268,4.047112462006079,Gold,305,92.15
a3a38f4affed601eb87a97788c949667,89204,joinville,SC,263,26533.32,100.88714828897338,4.388461538461539,Gold,249,94.68
744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,84,22490.6,267.74523809523805,4.547619047619048,Silver,82,97.62
9b013e03b2ab786505a1d3b5c0756754,11450,vicente de carvalho,SP,225,9027.4,40.12177777777777,4.0,Silver,213,94.67
8b9d6eec4a7eb7d0f9d579ce0b38324d,26562,mesquita,RJ,53,4232.54,79.85924528301886,4.056603773584905,Bronze,45,84.91
38e679b9e0064cd94c6f035707344dae,86010,londrina,PR,30,3694.51,123.15033333333332,3.931034482758621,Bronze,27,90.0
83deb69e889cf80f82be1dc6d5f2d486,88056,florianopolis,SC,42,5363.01,127.6907142857143,4.357142857142857,Silver,40,95.24
54aa8463e87776b5612f4bdc4bd5d4de,30550,belo horizonte,MG,7,649.3,92.75714285714284,3.857142857142857,Bronze,7,100.0
2e7ea2aafec5835e781b21d6d1faf1f1,2820,sao paulo,SP,7,528.4,75.48571428571428,4.5,Bronze,6,85.71
79ebd9a61bac3eaf882805ed4ecfa12a,85802,cascavel,PR,143,15092.79,105.543986013986,4.0,Silver,134,93.71
1cbd50a8c52e6cf8e315c5709fab386f,83830,fazenda rio grande,PR,9,785.97,87.33,3.7777777777777777,Bronze,8,88.89
88af55b4a7ca402b27df16f7c7c9b5d2,6775,taboao da serra,SP,1,130.0,130.0,1.0,Bronze,0,0.0
5f3ae9136c875522250f8184f253413a,1550,sao paulo,SP,46,1158.0,25.17391304347826,4.5777777777777775,Bronze,43,93.48
26af45f5dfd967225a832838aa4e24a3,81070,curitiba,PR,11,573.1,52.1,4.181818181818182,Bronze,11,100.0
8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP,130,14497.27,111.51746153846156,2.973076923076923,Silver,116,89.23
e250d617a0ad591ba9bd663e584a895d,7084,guarulhos,SP,20,904.12,45.206,2.8,Bronze,20,100.0
92c8bc6e8f925792247656fed09aad65,3384,sao paulo,SP,3,259.7,86.56666666666666,2.333333333333333,Bronze,1,33.33
e53d5b9b29d1218281f4a907ada18626,85903,toledo,PR,5,350.67,70.134,4.8,Bronze,5,100.0
3ca08eeb8d5595949fed424bd3677742,82510,curitiba,PR,14,1768.87,126.34785714285717,4.428571428571429,Bronze,13,92.86
cbd996ad3c1b7dc71fd0e5f5df9087e2,15081,sao jose do rio preto,SP,196,8411.04,42.91346938775511,4.081081081081081,Silver,174,88.78
8daab2245ebdc277c51098d01c5ad8ef,8411,sao paulo,SP,16,1604.59,100.286875,4.625,Bronze,16,100.0
e067ad2c1c0b48758eb1b5228bcf7a68,11045,santos,SP,61,5042.55,82.66475409836066,4.131147540983607,Silver,57,93.44
